Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction,Degrees
"Donostia-San Sebastian, Donostia DAVIS",14,09h,5,14,"0,4",13,13,SSO (196.9204334673977°),ONO (294°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",14,11h,5,13,"0,4",13,15,SSO (194.5634290140086°),ONO (295°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",14,13h,7,13,"0,4",13,17,SSO (205.7171804134968°),ONO (294°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",14,15h,5,12,"0,5",13,18,SSO (200.8821625691264°),ONO (295°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",14,17h,6,14,"0,6",7,16,S (181.4549755134535°),ONO (300°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",14,19h,7,14,"0,6",7,14,S (174.09799729660634°),ONO (298°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",14,21h,7,15,"0,6",13,14,S (172.09369083498004°),ONO (296°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,03h,3,10,"0,6",16,13,SSE (155.3116085520806°),ONO (299°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,05h,5,11,"0,6",15,13,S (182.30986079990393°),ONO (300°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,07h,5,12,"0,6",15,13,S (185.39921275168078°),ONO (297°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,09h,4,10,"0,6",14,13,SSO (202.31640659120114°),ONO (296°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,11h,4,9,"0,5",14,14,SSO (199.92256184190475°),ONO (296°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,13h,3,9,"0,5",13,15,OSO (245.6965484986987°),ONO (297°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,15h,4,11,"0,5",13,14,OSO (253.71873161206355°),ONO (296°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,17h,5,14,"0,4",13,13,OSO (251.68236830403333°),ONO (297°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,19h,7,15,"0,5",12,12,OSO (242.82553649189575°),ONO (297°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",15,21h,6,11,"0,5",12,11,ONO (284.5959274406335°),ONO (297°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,03h,4,6,"0,6",6,10,NO (320.12790404826774°),N (352°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,05h,4,6,"0,8",6,10,N (0.4006472226562639°),N (354°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,07h,5,8,"1,0",7,10,NNE (20.03774817682937°),N (355°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,09h,5,8,"1,1",7,9,NE (35.015550382900145°),N (354°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,11h,4,7,"1,1",7,9,NNE (21.23030614548525°),N (356°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,13h,4,6,"1,2",7,9,N (359.8187033735475°),N (357°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,15h,4,7,"1,2",7,9,NNO (342.69004476836983°),N (358°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,17h,3,5,"1,1",7,8,NNO (346.8269915074556°),N (359°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,19h,3,6,"1,0",7,7,NNE (30.58873852598207°),N (0°),ON-SHORE
"Donostia-San Sebastian, Donostia DAVIS",16,21h,3,5,"1,0",7,7,ENE (70.45524789169801°),N (0°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,03h,3,5,"0,8",6,5,S (184.99203198404504°),N (1°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,05h,4,5,"0,7",6,5,SSE (160.05972720740138°),N (3°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,07h,3,4,"0,7",6,5,SSE (159.003045055436°),N (3°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,09h,4,5,"0,6",6,6,SE (143.7966161538028°),N (3.6666666666666665°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,11h,2,4,"0,5",6,9,SE (135.66390052356766°),N (4.333333333333333°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,13h,2,5,"0,5",5,12,SE (141.27384320558667°),N (5°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,15h,3,5,"0,5",5,13,NE (53.491674247982665°),N (5°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,17h,3,4,"0,4",5,12,ENE (73.17043040649726°),N (5.333333333333333°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,19h,5,7,"0,4",5,9,S (188.8609511885935°),N (6°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",17,22h,6,11,"0,4",5,9,S (172.82801144540363°),N (8°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,04h,8,19,"0,4",15,10,S (170.56058176303625°),NO (306°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,06h,9,21,"0,5",7,10,S (171.81993673524647°),SSO (207.33333333333331°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,08h,10,24,"0,5",3,11,S (173.1171610487251°),SSE (159°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,10h,11,27,"0,6",3,11,S (174.5126029916472°),SSE (161°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,12h,11,27,"0,6",3,12,S (174.4683677950003°),SSE (167°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,14h,11,28,"0,5",3,13,S (174.45681590110948°),S (171.33333333333331°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,16h,11,28,"0,5",3,12,S (174.45409160209755°),S (174°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,18h,11,29,"0,5",3,13,S (175.33435955970896°),S (180°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,20h,11,29,"0,5",6,13,S (174.77279364626082°),SO (223.33333333333331°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",18,22h,11,28,"0,5",13,13,S (172.7126142774843°),NO (304°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,04h,11,28,"0,7",3,13,S (174.3752470435408°),S (183°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,06h,10,17,"0,7",3,11,S (173.08780683169348°),S (189°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,08h,7,32,"0,7",3,12,S (169.66441676350752°),S (190.33333333333331°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,10h,8,31,"0,7",3,12,SSE (147.56825192401067°),S (187°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,12h,6,22,"0,7",3,16,SSE (166.26999435045346°),S (187.66666666666666°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,14h,6,13,"0,7",3,17,S (170.4985561131332°),S (187.66666666666666°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,16h,9,16,"0,7",4,16,SSE (165.89404795511874°),S (187°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,18h,9,16,"0,7",10,13,SSE (163.15688493850033°),O (261°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,20h,12,30,"0,7",14,14,S (170.38264964770883°),ONO (300°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",19,22h,11,25,"0,7",15,13,S (174.97341389100012°),NO (304°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,04h,11,27,"0,7",15,14,S (177.40661596738502°),ONO (301°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,07h,10,22,"0,7",15,13,S (174.8060356610705°),ONO (300°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,10h,10,23,"0,8",14,14,S (172.88760571254102°),ONO (299°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,13h,9,20,"0,7",14,15,S (174.79154883988167°),ONO (297°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,16h,6,14,"0,6",14,15,S (176.63302829680265°),ONO (296°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,19h,7,15,"0,6",14,13,S (172.53360451305656°),ONO (303°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",20,22h,7,16,"0,6",14,13,S (177.85208164415403°),NO (311°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,04h,9,17,"1,1",14,12,O (262.83352716938475°),NO (316°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,07h,9,19,"1,1",14,11,OSO (236.39596122907062°),NO (316°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,10h,9,19,"1,1",13,11,OSO (245.7015435965664°),NO (314°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,13h,6,13,"1,3",12,11,SO (219.63516395487122°),NO (313°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,16h,4,5,"1,4",12,10,OSO (242.89555615867164°),NO (316°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,19h,5,6,"1,5",11,8,OSO (248.06958403862416°),NO (318°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",21,22h,4,4,"1,5",11,7,SO (218.95250315296795°),NO (319°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,04h,3,4,"1,3",11,6,S (174.12412373963178°),NO (320°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,07h,4,4,"1,1",11,5,S (178.89152041753445°),NO (319°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,10h,3,4,"1,0",10,6,SSE (165.45568480137834°),NO (319°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,13h,3,5,"0,9",10,10,SE (128.4768247122772°),NO (319°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,16h,5,9,"1,0",10,11,SSE (151.3168009775749°),NO (316°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,19h,4,6,"0,9",10,8,S (187.48222817159515°),NO (318°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",22,22h,5,7,"0,9",10,8,SSO (200.0871319502329°),NO (318°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,04h,5,7,"0,8",10,8,SSO (195.01823199704873°),NO (315°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,07h,5,5,"0,7",9,7,SSO (192.0147413723448°),NO (313°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,10h,4,5,"0,7",9,8,SSO (202.31454120039774°),NO (312°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,13h,4,5,"0,6",9,12,SE (133.05551690707134°),NO (311°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,16h,2,3,"0,6",9,12,ESE (119.97668527335851°),NO (308°),SIDE-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,19h,3,4,"0,6",9,10,SSE (146.4318049534089°),NO (307°),OFF-SHORE
"Donostia-San Sebastian, Donostia DAVIS",23,22h,5,6,"0,6",9,9,SSE (165.23202766118405°),NO (305°),OFF-SHORE
"Mundaka, Pl. de Laida",14,07h,6,14,"0,7",13,13,SSO (198.0436416899961°),O (280°),OFF-SHORE
"Mundaka, Pl. de Laida",14,09h,8,17,"0,7",13,13,SSO (198.0205110981336°),O (279°),OFF-SHORE
"Mundaka, Pl. de Laida",14,11h,8,16,"0,8",13,14,SSO (204.54149835482988°),O (280°),OFF-SHORE
"Mundaka, Pl. de Laida",14,13h,6,14,"0,9",13,16,SSO (213.70848624779927°),O (281°),OFF-SHORE
"Mundaka, Pl. de Laida",14,15h,7,15,"1,0",11,17,SSO (202.8712221400475°),O (281°),OFF-SHORE
"Mundaka, Pl. de Laida",14,17h,8,14,"1,0",11,16,SSO (194.8007530999341°),O (281°),OFF-SHORE
"Mundaka, Pl. de Laida",14,19h,9,18,"1,0",13,14,S (188.40812523169393°),ONO (282°),OFF-SHORE
"Mundaka, Pl. de Laida",14,21h,8,17,"1,0",13,13,S (183.42618158244582°),ONO (282°),OFF-SHORE
"Mundaka, Pl. de Laida",15,03h,8,15,"1,3",15,13,S (183.85958096640755°),ONO (283°),OFF-SHORE
"Mundaka, Pl. de Laida",15,05h,10,19,"1,4",15,13,SSO (200.1720408236838°),ONO (282°),OFF-SHORE
"Mundaka, Pl. de Laida",15,07h,7,16,"1,4",14,13,SSO (197.01704014252527°),ONO (283°),OFF-SHORE
"Mundaka, Pl. de Laida",15,09h,5,12,"1,4",14,12,S (184.42924368608286°),ONO (283°),OFF-SHORE
"Mundaka, Pl. de Laida",15,11h,5,10,"1,2",13,13,SSO (204.5027776167172°),ONO (283°),OFF-SHORE
"Mundaka, Pl. de Laida",15,13h,7,14,"1,1",13,13,SO (227.2410941957118°),ONO (283°),OFF-SHORE
"Mundaka, Pl. de Laida",15,15h,7,15,"1,0",13,13,OSO (237.94552780357768°),ONO (283°),OFF-SHORE
"Mundaka, Pl. de Laida",15,17h,6,15,"0,9",12,12,O (261.7548515806037°),ONO (283°),SIDE-SHORE
"Mundaka, Pl. de Laida",15,19h,5,12,"0,9",12,12,ONO (283.68261003428336°),ONO (285°),SIDE-SHORE
"Mundaka, Pl. de Laida",15,21h,8,14,"0,9",12,13,N (0.032053893074600104°),ONO (284°),ON-SHORE
"Mundaka, Pl. de Laida",16,03h,7,11,"1,3",6,11,NNE (22.35569148217912°),N (356°),ON-SHORE
"Mundaka, Pl. de Laida",16,05h,6,10,"1,4",7,11,NNE (31.53306846776471°),N (360°),ON-SHORE
"Mundaka, Pl. de Laida",16,07h,7,9,"1,5",7,11,NE (43.660382524289375°),N (359°),ON-SHORE
"Mundaka, Pl. de Laida",16,09h,7,11,"1,6",7,10,NE (51.540114198313205°),N (2°),SIDE-SHORE
"Mundaka, Pl. de Laida",16,11h,7,10,"1,6",7,10,NE (51.99135586515062°),N (5°),SIDE-SHORE
"Mundaka, Pl. de Laida",16,13h,6,8,"1,6",7,10,NE (43.40807981604094°),N (7°),ON-SHORE
"Mundaka, Pl. de Laida",16,15h,6,8,"1,6",7,9,NE (33.783220540433106°),N (8°),ON-SHORE
"Mundaka, Pl. de Laida",16,17h,5,7,"1,5",7,9,NE (53.30500791200335°),N (9°),SIDE-SHORE
"Mundaka, Pl. de Laida",16,19h,5,8,"1,4",7,9,NE (42.54570645156906°),N (9°),ON-SHORE
"Mundaka, Pl. de Laida",16,21h,5,7,"1,3",7,9,ENE (64.55151839757049°),NNE (12°),SIDE-SHORE
"Mundaka, Pl. de Laida",17,03h,4,6,"1,0",6,6,SSE (146.4291338759972°),NNE (14°),OFF-SHORE
"Mundaka, Pl. de Laida",17,05h,5,7,"1,0",6,6,SE (142.65616143416318°),NNE (13°),OFF-SHORE
"Mundaka, Pl. de Laida",17,07h,5,7,"0,9",6,6,SE (145.79782653438636°),NNE (14°),OFF-SHORE
"Mundaka, Pl. de Laida",17,09h,5,6,"0,8",6,7,SE (142.03470199509914°),NNE (14.666666666666666°),OFF-SHORE
"Mundaka, Pl. de Laida",17,11h,3,5,"0,8",5,9,SSE (149.06061246392667°),NNE (15°),OFF-SHORE
"Mundaka, Pl. de Laida",17,13h,2,7,"0,7",5,12,SSE (151.11429711582738°),NNE (15°),OFF-SHORE
"Mundaka, Pl. de Laida",17,15h,3,5,"0,6",5,13,ENE (72.5364926668583°),NNE (15.666666666666666°),SIDE-SHORE
"Mundaka, Pl. de Laida",17,17h,4,5,"0,6",8,11,E (90.92795208578285°),ESE (112.66666666666667°),SIDE-SHORE
"Mundaka, Pl. de Laida",17,19h,5,6,"0,5",13,10,S (186.56780910926892°),NO (306°),OFF-SHORE
"Mundaka, Pl. de Laida",17,22h,7,14,"0,5",12,10,S (182.51689074119471°),ONO (303°),OFF-SHORE
"Mundaka, Pl. de Laida",18,04h,14,30,"0,9",5,13,SSO (196.3813161411401°),SSO (200°),OFF-SHORE
"Mundaka, Pl. de Laida",18,06h,15,32,"1,0",5,13,SSO (196.0448985118737°),SSO (199.99999999999997°),OFF-SHORE
"Mundaka, Pl. de Laida",18,08h,16,34,"1,1",5,13,SSO (194.90891725694246°),SSO (197.99999999999997°),OFF-SHORE
"Mundaka, Pl. de Laida",18,10h,16,35,"1,2",5,13,SSO (193.08464845526626°),SSO (194°),OFF-SHORE
"Mundaka, Pl. de Laida",18,12h,15,33,"1,1",5,14,SSO (193.07787292328874°),SSO (196.66666666666666°),OFF-SHORE
"Mundaka, Pl. de Laida",18,14h,15,33,"1,1",5,15,SSO (192.32523089209457°),SSO (195.66666666666666°),OFF-SHORE
"Mundaka, Pl. de Laida",18,16h,16,35,"1,1",4,14,S (191.01792178390693°),S (191°),OFF-SHORE
"Mundaka, Pl. de Laida",18,18h,15,35,"1,2",5,14,SSO (192.02323438232747°),SSO (192.99999999999997°),OFF-SHORE
"Mundaka, Pl. de Laida",18,20h,14,34,"1,3",5,14,SSO (192.59964176219023°),SSO (195.33333333333331°),OFF-SHORE
"Mundaka, Pl. de Laida",18,22h,12,31,"1,3",5,14,SSO (192.69877151299772°),SSO (198°),OFF-SHORE
"Mundaka, Pl. de Laida",19,04h,14,30,"1,6",5,15,SSO (195.6389543165431°),SSO (193°),OFF-SHORE
"Mundaka, Pl. de Laida",19,06h,13,19,"1,5",5,12,S (187.69292095999646°),SSO (197.66666666666663°),OFF-SHORE
"Mundaka, Pl. de Laida",19,08h,16,34,"1,5",6,14,SSO (196.98726478726724°),SSO (200.33333333333331°),OFF-SHORE
"Mundaka, Pl. de Laida",19,10h,16,34,"1,4",6,14,SSO (193.25689003109213°),SSO (201°),OFF-SHORE
"Mundaka, Pl. de Laida",19,12h,8,32,"1,5",6,16,SSO (201.97569181041555°),SSO (201°),OFF-SHORE
"Mundaka, Pl. de Laida",19,14h,8,29,"1,6",6,17,SSO (202.18162151927802°),SSO (200.66666666666666°),OFF-SHORE
"Mundaka, Pl. de Laida",19,16h,13,31,"1,7",6,17,SSO (200.37955062816158°),SSO (200°),OFF-SHORE
"Mundaka, Pl. de Laida",19,18h,13,28,"1,5",11,15,SSO (192.4599653690363°),OSO (256.66666666666663°),OFF-SHORE
"Mundaka, Pl. de Laida",19,20h,12,26,"1,4",14,14,S (187.02628858577714°),ONO (285.3333333333333°),OFF-SHORE
"Mundaka, Pl. de Laida",19,22h,10,26,"1,4",15,14,S (177.1923838990049°),ONO (286°),OFF-SHORE
"Mundaka, Pl. de Laida",20,04h,9,25,"1,4",15,14,S (187.66795970347974°),ONO (286°),OFF-SHORE
"Mundaka, Pl. de Laida",20,07h,11,28,"1,6",14,14,S (186.4426556551018°),ONO (285°),OFF-SHORE
"Mundaka, Pl. de Laida",20,10h,10,27,"1,6",14,14,S (187.1526750309326°),ONO (284°),OFF-SHORE
"Mundaka, Pl. de Laida",20,13h,7,20,"1,4",14,15,S (189.55288638074788°),ONO (282°),OFF-SHORE
"Mundaka, Pl. de Laida",20,16h,7,17,"1,4",14,16,S (172.71841398658594°),ONO (282°),OFF-SHORE
"Mundaka, Pl. de Laida",20,19h,8,20,"1,4",14,14,S (172.87790351314447°),ONO (284°),OFF-SHORE
"Mundaka, Pl. de Laida",20,22h,7,13,"1,1",14,13,O (267.05435523493134°),ONO (289°),SIDE-SHORE
"Mundaka, Pl. de Laida",21,04h,8,17,"1,6",13,12,O (281.0135184797664°),ONO (302°),SIDE-SHORE
"Mundaka, Pl. de Laida",21,07h,8,19,"1,5",13,12,SO (236.2148878557791°),ONO (302°),OFF-SHORE
"Mundaka, Pl. de Laida",21,10h,8,16,"1,7",13,11,O (281.00123424258504°),ONO (303°),SIDE-SHORE
"Mundaka, Pl. de Laida",21,13h,8,17,"1,9",12,12,OSO (241.12655523703785°),NO (304°),SIDE-SHORE
"Mundaka, Pl. de Laida",21,16h,4,8,"2,1",12,11,NNO (335.6766238227716°),NO (305°),ON-SHORE
"Mundaka, Pl. de Laida",21,19h,2,5,"2,2",11,10,O (267.7956164095693°),NO (308°),SIDE-SHORE
"Mundaka, Pl. de Laida",21,22h,3,4,"2,0",11,9,SSO (193.50187321891173°),NO (310°),OFF-SHORE
"Mundaka, Pl. de Laida",22,04h,4,5,"1,6",11,8,S (175.35879600522068°),NO (312°),OFF-SHORE
"Mundaka, Pl. de Laida",22,07h,5,7,"1,4",10,7,SSE (158.67381015142053°),NO (311°),OFF-SHORE
"Mundaka, Pl. de Laida",22,10h,5,8,"1,3",10,7,SSE (148.73292500903477°),NO (311°),OFF-SHORE
"Mundaka, Pl. de Laida",22,13h,5,11,"1,3",10,10,SE (144.47317065246938°),NO (311°),OFF-SHORE
"Mundaka, Pl. de Laida",22,16h,6,12,"1,3",10,11,SE (136.7640588787661°),NO (311°),OFF-SHORE
"Mundaka, Pl. de Laida",22,19h,4,9,"1,2",10,10,S (179.4804800837487°),NO (310°),OFF-SHORE
"Mundaka, Pl. de Laida",22,22h,6,13,"1,2",10,10,SO (232.6951170390276°),NO (308°),OFF-SHORE
"Mundaka, Pl. de Laida",23,04h,5,7,"1,0",9,9,SSO (194.98894578627403°),NO (307°),OFF-SHORE
"Mundaka, Pl. de Laida",23,07h,4,4,"0,9",9,9,SSO (192.58770574610327°),NO (306°),OFF-SHORE
"Mundaka, Pl. de Laida",23,10h,4,6,"0,9",9,9,S (183.93875324431403°),NO (304°),OFF-SHORE
"Mundaka, Pl. de Laida",23,13h,4,8,"0,8",9,12,SE (134.83281557124224°),ONO (303°),OFF-SHORE
"Mundaka, Pl. de Laida",23,16h,5,10,"0,9",9,12,ESE (119.51694400546091°),ONO (301°),SIDE-SHORE
"Mundaka, Pl. de Laida",23,19h,6,9,"1,0",9,11,SE (131.71167829171821°),ONO (299°),OFF-SHORE
"Mundaka, Pl. de Laida",23,22h,6,12,"1,1",13,10,SSE (165.2376907287506°),ONO (292°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,07h,9,16,"0,7",13,14,SSO (201.01737114871645°),O (277°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,09h,8,16,"0,7",13,15,SSO (205.57946464379222°),O (276°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,11h,9,15,"0,8",13,15,SSO (203.9400059635887°),O (277°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,13h,7,13,"1,0",13,17,SO (221.88205969962866°),O (277°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,15h,6,13,"1,1",12,17,SSO (193.4509211802543°),O (278°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,17h,8,14,"1,1",12,17,SSO (196.9543919897886°),O (278°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,19h,11,18,"1,1",13,16,S (190.60032172034533°),O (279°),OFF-SHORE
Laida (Bizkaia) / Mundaka,14,21h,10,18,"1,1",13,15,S (185.45419199682118°),O (279°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,03h,9,15,"1,4",15,14,S (187.59753882548435°),O (280°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,05h,13,20,"1,5",15,14,SSO (200.44568348633632°),O (280°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,07h,10,15,"1,5",14,14,SSO (207.63719638308774°),O (280°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,09h,7,12,"1,5",14,14,SSO (202.7757913731002°),O (280°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,11h,6,9,"1,3",13,14,SO (232.84838740716316°),O (280°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,13h,11,16,"1,2",13,14,OSO (238.41259602190414°),O (280°),OFF-SHORE
Laida (Bizkaia) / Mundaka,15,15h,10,17,"1,0",13,14,OSO (249.6895722122718°),O (280°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,15,17h,11,17,"1,0",12,14,O (268.0959862561678°),O (280°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,15,19h,11,19,"0,9",12,14,ONO (283.497710781791°),O (280°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,15,21h,10,16,"0,9",12,13,NNO (332.139854489664°),O (280°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,03h,8,12,"1,3",6,12,N (1.7800511606350025°),N (356°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,05h,7,10,"1,4",7,11,NE (37.990189673757°),N (359°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,07h,8,11,"1,5",7,11,NE (45.59846905179632°),N (359°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,09h,9,12,"1,6",7,10,NE (50.85878828338142°),N (2°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,16,11h,8,11,"1,7",7,10,NE (53.945807375446634°),N (5°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,16,13h,7,9,"1,7",7,10,NE (46.55973989178908°),N (8°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,15h,7,9,"1,6",7,9,NE (36.09596438126187°),N (9°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,17h,6,8,"1,5",7,9,ENE (57.37288451890052°),N (9°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,16,19h,6,9,"1,4",7,9,NE (39.14115293340789°),N (9°),ON-SHORE
Laida (Bizkaia) / Mundaka,16,21h,5,7,"1,3",7,9,ENE (60.655432014749906°),NNE (12°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,17,03h,5,6,"1,0",6,8,SE (145.99459792552807°),NNE (14°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,05h,5,8,"1,0",6,8,SE (141.9579990311654°),NNE (13°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,07h,6,8,"0,9",6,8,SE (138.51403703568374°),NNE (15°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,09h,6,9,"0,8",6,9,SE (136.14399029420107°),NNE (15.666666666666666°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,11h,5,7,"0,8",5,10,SE (135.87618384532865°),NNE (15.666666666666666°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,13h,4,6,"0,7",5,12,ESE (122.78516776694218°),NNE (15°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,15h,4,4,"0,7",5,13,E (85.71500962800567°),NNE (16.333333333333332°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,17,17h,4,5,"0,6",8,13,E (98.75322888105062°),ESE (109.33333333333333°),SIDE-SHORE
Laida (Bizkaia) / Mundaka,17,19h,4,6,"0,5",15,12,SSE (165.1132476199875°),ONO (294°),OFF-SHORE
Laida (Bizkaia) / Mundaka,17,22h,8,15,"0,5",14,10,S (183.9191205175416°),ONO (293°),OFF-SHORE
Laida (Bizkaia) / Mundaka,18,04h,15,30,"0,9",4,13,SSO (195.13737504960582°),SSO (193°),OFF-SHORE
Laida (Bizkaia) / Mundaka,18,06h,16,32,"1,0",5,14,SSO (194.76072874737912°),SSO (194.33333333333331°),OFF-SHORE
Laida (Bizkaia) / Mundaka,18,08h,17,34,"1,2",5,14,SSO (193.79713131516002°),SSO (194.66666666666666°),OFF-SHORE
Laida (Bizkaia) / Mundaka,18,10h,18,35,"1,3",5,14,SSO (192.37786887798978°),SSO (194°),OFF-SHORE
